moXP_036134596.1	moXP_036134596.1
sbXP_066108446.1	rfXP_032975466.1
sbXP_066108446.1	moXP_036114597.1
sbXP_066108446.1	rfXP_032975467.1
sbXP_066108446.1	moXP_036114595.1
sbXP_066108446.1	moXP_036114596.1
sbXP_066108446.1	rfXP_032975466.1
sbXP_066108446.1	rfXP_032975466.1
sbXP_066108446.1	moXP_036114597.1
sbXP_066108446.1	rfXP_032975467.1
sbXP_066108446.1	rfXP_032975467.1
sbXP_066108446.1	moXP_036114595.1
sbXP_066108446.1	moXP_036114596.1
sbXP_066108446.1	rfXP_032975466.1
sbXP_066108446.1	moXP_036114597.1
sbXP_066108446.1	rfXP_032975467.1
sbXP_066108446.1	moXP_036114595.1
ajXP_037003393.2	ajXP_037003393.2
ajXP_037003393.2	ajXP_037003394.2
ajXP_037006061.2	ajXP_037006061.2
ajXP_037010056.2	ajXP_037010056.2
ajXP_037010056.2	ajXP_053522564.1
ajXP_037010056.2	ajXP_053522565.1
ajXP_037010056.2	ajXP_053522566.1
ajXP_037010056.2	ajXP_053522567.1
ajXP_037010056.2	ajXP_053522568.1
ajXP_037010056.2	ajXP_053522564.1
ajXP_037010056.2	ajXP_053522565.1
ajXP_037010056.2	ajXP_053522566.1
ajXP_037010056.2	ajXP_053522567.1
ajXP_037010056.2	ajXP_053522568.1
ajXP_036993382.2	ajXP_036993382.2
ajXP_037006105.1	ajXP_037006105.1
drXP_053786244.1	drXP_053786244.1
drXP_024433109.1	drXP_024433109.1
drXP_024433578.1	drXP_024433578.1
drXP_024433578.1	drXP_024433578.1
drXP_024424377.2	drXP_024424377.2
drXP_045054321.2	drXP_045054321.2
drXP_045054321.2	drXP_024420086.2
drXP_045054461.2	drXP_045054461.2
drXP_045054461.2	drXP_024419850.3
efXP_008152093.3	efXP_008152093.3
efXP_054584340.1	efXP_054584340.1
efXP_054584340.1	efXP_054584340.1
efXP_008143266.2	efXP_008143266.2
efXP_008155770.3	efXP_008155770.3
efXP_008155770.3	efXP_008155770.3
efXP_008155770.3	efXP_008155770.3
efXP_008155770.3	efXP_008155770.3
efXP_008155581.1	efXP_008155581.1
enKAK1340573.1	enKAK1340573.1
enKAK1340162.1	enKAK1340162.1
enKAK1345836.1	enKAK1345836.1
mbXP_014401036.1	mbXP_014401036.1
mbXP_005866116.1	mbXP_005866116.1
mdXP_059541446.1	mdXP_059541446.1
mdXP_059541446.1	mlXP_023607628.1
mdXP_059541446.1	mmXP_036157958.1
mdXP_059541446.1	raXP_036084200.1
mdXP_059514727.1	mdXP_059514727.1
mdXP_059514483.1	mdXP_059514483.1
mdXP_059514483.1	mdXP_059514484.1
mdXP_059514483.1	mdXP_059514483.1
mdXP_059514483.1	mdXP_059514484.1
mdXP_059514483.1	mmXP_036162869.1
mdXP_059514483.1	mmXP_036162869.1
mlXP_014315023.1	mlXP_014315023.1
mlXP_014315023.1	mdXP_059549605.1
mlXP_014315023.1	mbXP_005879220.2
mlXP_014315023.1	moXP_036136665.1
mlXP_014315023.1	pnCAK6444537.1
mlXP_014315023.1	pkXP_036267176.1
mlXP_014316092.1	mlXP_014316092.1
mlXP_014316092.1	mmXP_036192305.1
mlXP_014316092.1	mdXP_059524495.1
mlXP_014316092.1	mbXP_005856680.1
mlXP_014316092.1	pnCAK6433071.1
mlXP_014316092.1	pkXP_036269678.1
mlXP_014305955.2	mlXP_014305955.2
mlXP_014305955.2	mlXP_014305955.2
mlXP_014305955.2	mlXP_014305955.2
mlXP_023609690.1	mlXP_023609690.1
mmXP_036167660.1	mmXP_036167660.1
mmXP_036167660.1	mdXP_059552177.1
mmXP_036203100.1	mmXP_036203100.1
mmXP_036203100.1	mmXP_036203100.1
mmXP_036203100.1	mdXP_059542045.1
mmXP_036203100.1	mdXP_059542045.1
moXP_036118008.1	moXP_036118008.1
moXP_036099318.1	moXP_036099318.1
moXP_036099318.1	moXP_036099318.1
moXP_036099318.1	moXP_036099318.1
moXP_036099318.1	moXP_036099318.1
moXP_036110795.1	moXP_036110795.1
moXP_036118703.1	moXP_036118703.1
moXP_036118989.1	moXP_036118989.1
paXP_024896329.1	paXP_024896329.1
pdXP_028374531.2	pdXP_028374531.2
pdXP_028389766.1	pdXP_028389766.1
pdXP_028389766.1	phXP_045717572.1
pdXP_028387352.1	pdXP_028387352.1
pdXP_028387352.1	pdXP_028387352.1
pdXP_028387352.1	phXP_045686051.1
pdXP_028387352.1	phXP_045686051.1
pgXP_039711508.1	pgXP_039711508.1
pgXP_039711508.1	paXP_006906714.1
pgXP_039711508.1	pvXP_011362358.1
pgXP_039711508.1	pvXP_011362357.1
pgXP_039711508.1	paXP_006906713.1
pgXP_039711508.1	pgXP_039711507.1
pgXP_039713835.1	pgXP_039713835.1
phXP_045692695.1	phXP_045692695.1
phXP_045692695.1	pdXP_028377236.1
phXP_045675072.1	phXP_045675072.1
phXP_045675072.1	pdXP_035869463.1
phXP_045707560.1	phXP_045707560.1
phXP_045707560.1	phXP_045707560.1
phXP_045695951.1	phXP_045695951.1
phXP_045683233.1	phXP_045683233.1
pkXP_036280254.1	pkXP_036280254.1
pkXP_036280254.1	pnCAK6446028.1
pkXP_036310820.1	pkXP_036310820.1
pkXP_036290182.1	pkXP_036290182.1
pkXP_036290182.1	pnCAK6434082.1
pkXP_036312548.1	pkXP_036312548.1
pkXP_036312548.1	pkXP_036312548.1
pkXP_036308878.1	pkXP_036308878.1
pnCAK6434078.1	pnCAK6434078.1
pnCAK6449539.1	pnCAK6449539.1
pnCAK6449539.1	pnCAK6449539.1
pnCAK6449539.1	pkXP_036284149.1
pnCAK6449539.1	pkXP_036284149.1
pnCAK6445568.1	pnCAK6445568.1
pnCAK6445568.1	pkXP_036315593.1
pnCAK6445568.1	efXP_008148776.1
pvXP_011372229.1	pvXP_011372229.1
pvXP_011372229.1	paXP_006909429.1
pvXP_011372229.1	pgXP_039722228.1
pvXP_011372229.1	raXP_016000732.1
pvXP_023393356.1	pvXP_023393356.1
pvXP_011373454.1	pvXP_011373454.1
pvXP_011372191.1	pvXP_011372191.1
pvXP_011377369.1	pvXP_011377369.1
pvXP_011377369.1	paXP_006926508.1
pvXP_011377369.1	pgXP_039708999.1
pvXP_011358827.1	pvXP_011358827.1
pvXP_011358827.1	paXP_006917365.1
pvXP_011358827.1	pgXP_039701376.1
raXP_016011748.2	raXP_016011748.2
raXP_016011748.2	pvXP_011358896.1
raXP_016011748.2	pgXP_039701490.1
raXP_016011748.2	paXP_006907677.1
raXP_036080092.1	raXP_036080092.1
raXP_036080092.1	raXP_036080092.1
raXP_016012940.2	raXP_016012940.2
raXP_015979186.2	raXP_015979186.2
raXP_015979186.2	raXP_015979186.2
raXP_036091159.1	raXP_036091159.1
raXP_036091159.1	raXP_036091158.1
raXP_015982541.1	raXP_015982541.1
raXP_015982541.1	raXP_015982541.1
raXP_015982541.1	pgXP_039733884.1
raXP_015982541.1	pvXP_023383069.1
raXP_015982541.1	pgXP_039733884.1
raXP_015982541.1	paXP_015446953.1
raXP_015982541.1	paXP_015446952.1
raXP_015982541.1	pvXP_023383068.1
rfXP_032947686.1	rfXP_032947686.1
rfXP_032947686.1	rfXP_032947686.1
rfXP_032983048.1	rfXP_032983048.1
rfXP_032968023.1	rfXP_032968023.1
rfXP_032990568.1	rfXP_032990568.1
rfXP_032949447.1	rfXP_032949447.1
rfXP_032949447.1	rfXP_032949447.1
rfXP_032950060.1	rfXP_032950060.1
sbXP_066109465.1	sbXP_066109465.1
sbXP_066109465.1	sbXP_066109466.1
sbXP_066109465.1	sbXP_066109463.1
sbXP_066109465.1	sbXP_066109464.1
sbXP_066097509.1	sbXP_066097509.1
sbXP_066097509.1	sbXP_066097508.1
sbXP_066136528.1	sbXP_066136528.1
sbXP_066111209.1	sbXP_066111209.1
sbXP_066109460.1	sbXP_066109460.1
sbXP_066134331.1	sbXP_066134331.1
sbXP_066108992.1	sbXP_066108992.1
sbXP_066134173.1	sbXP_066134173.1
ajXP_053511624.1	ajXP_053511624.1
ajXP_036992568.1	ajXP_036992568.1
ajXP_036992568.1	drXP_024423142.2
ajXP_036997503.2	ajXP_036997503.2
ajXP_036997503.2	ajXP_036997502.2
drXP_053779451.1	drXP_053779451.1
drXP_024429232.2	drXP_024429232.2
drXP_024416725.1	drXP_024416725.1
phXP_045714048.1	phXP_045714048.1
phXP_045709524.1	phXP_045709524.1
phXP_045709524.1	pdXP_035888509.1
phXP_045710829.1	phXP_045710829.1
phXP_045710829.1	pdXP_028366788.1
phXP_045686057.1	phXP_045686057.1
phXP_045686057.1	pdXP_035874701.1
phXP_045677914.1	phXP_045677914.1
phXP_045675573.1	phXP_045675573.1
phXP_045712989.1	phXP_045712989.1
phXP_045712989.1	pdXP_028373704.1
phXP_045709597.1	phXP_045709597.1
phXP_045709597.1	pdXP_028377583.1
pkXP_036295598.1	pkXP_036295598.1
pkXP_036296816.1	pkXP_036296816.1
pkXP_036296816.1	pnCAK6436876.1
pkXP_036280340.1	pkXP_036280340.1
pkXP_036280340.1	ajXP_037024014.1
pkXP_036280340.1	efXP_008142383.1
pkXP_036280340.1	enKAK1343141.1
pkXP_036280340.1	drXP_024425004.2
pkXP_036280340.1	raXP_016000108.1
pkXP_036280340.1	mlXP_006081870.1
pkXP_036280340.1	moXP_036096613.1
pkXP_036280340.1	mbXP_005871507.2
pkXP_036280340.1	pgXP_039731856.1
pkXP_036280340.1	sbXP_066136509.1
pkXP_036280340.1	paXP_006906316.1
pkXP_036280340.1	pdXP_028377489.1
pkXP_036280340.1	mdXP_059553777.1
pkXP_036280340.1	mmXP_036171059.1
pkXP_036280340.1	phXP_045686924.1
pkXP_036280340.1	pnCAK6445875.1
pkXP_036280340.1	pvXP_011357659.1
pkXP_036280340.1	rfXP_032989556.1
pkXP_036290073.1	pkXP_036290073.1
pkXP_036298065.1	pkXP_036298065.1
pkXP_036298065.1	pkXP_036298065.1
pkXP_045439337.1	pkXP_045439337.1
pkXP_045439337.1	pkXP_045439337.1
pnCAK6442596.1	pnCAK6442596.1
pnCAK6442596.1	pkXP_036313070.1
pnCAK6442596.1	mmXP_036155956.1
pnCAK6442596.1	enKAK1341805.1
pnCAK6442596.1	mdXP_059537090.1
pnCAK6442596.1	efXP_008144444.2
pnCAK6442596.1	sbXP_066092284.1
pnCAK6442596.1	pvXP_011363573.1
pnCAK6442596.1	paXP_006916487.1
pnCAK6442596.1	drXP_053772434.1
pnCAK6442596.1	raXP_015985645.1
pnCAK6442596.1	rfXP_032960572.1
pnCAK6442596.1	pgXP_039695257.1
pnCAK6442596.1	ajXP_036984832.1
pnCAK6442596.1	moXP_036106129.1
pnCAK6442596.1	phXP_045677634.1
pnCAK6442596.1	pdXP_028382843.1
pnCAK6435965.1	pnCAK6435965.1
pnCAK6436770.1	pnCAK6436770.1
pnCAK6436770.1	pnCAK6436770.1
raXP_016009045.2	raXP_016009045.2
raXP_016009045.2	raXP_016009035.2
raXP_015984761.1	raXP_015984761.1
raXP_015984761.1	raXP_015984761.1
raXP_016001966.1	raXP_016001966.1
raXP_016000733.1	raXP_016000733.1
raXP_016000733.1	pgXP_039722229.1
raXP_015991648.2	raXP_015991648.2
rfXP_032979986.1	rfXP_032979986.1
mdXP_059538083.1	mdXP_059538083.1
mdXP_059538083.1	mbXP_005856712.1
mdXP_059538083.1	mlXP_006103588.1
mdXP_059538083.1	efXP_008141885.3
mdXP_059566782.1	mdXP_059566782.1
mdXP_059566782.1	mdXP_059566784.1
mdXP_059566782.1	mdXP_059566782.1
mdXP_059566782.1	mdXP_059566784.1
mdXP_059566782.1	mdXP_059566782.1
mdXP_059566782.1	mdXP_059566784.1
mdXP_059566782.1	mdXP_059566782.1
mdXP_059566782.1	mdXP_059566784.1
mdXP_059566782.1	mdXP_059566782.1
mdXP_059566782.1	mdXP_059566784.1
mdXP_059534918.1	mdXP_059534918.1
mdXP_059534918.1	mmXP_036161156.1
mdXP_059534918.1	mlXP_023609467.1
mdXP_059534918.1	efXP_008153158.1
mdXP_059534918.1	mbXP_005876683.1
mlXP_014316856.1	mlXP_014316856.1
mlXP_014316856.1	mlXP_006095367.2
mlXP_014316856.1	mbXP_005867243.1
mlXP_006092531.1	mlXP_006092531.1
mlXP_006092531.1	mlXP_006092531.1
mlXP_006092531.1	mdXP_059529321.1
mlXP_006092531.1	efXP_054567725.1
mlXP_006092531.1	mbXP_005860025.1
mlXP_006092531.1	mdXP_059529322.1
mlXP_006092531.1	efXP_028009930.1
mlXP_006092531.1	mbXP_005860025.1
mlXP_006092531.1	mdXP_059529321.1
mlXP_006092531.1	efXP_054567725.1
mlXP_006092531.1	mbXP_005860025.1
mlXP_006092531.1	mdXP_059529322.1
mlXP_006092531.1	efXP_028009930.1
mlXP_006092531.1	mdXP_059529321.1
mlXP_006092531.1	efXP_054567725.1
mlXP_006092531.1	mdXP_059529322.1
mlXP_006092531.1	efXP_028009930.1
mlXP_006092531.1	mdXP_059529321.1
mlXP_006092531.1	efXP_054567725.1
mlXP_006092531.1	mdXP_059529322.1
mlXP_006092531.1	efXP_028009930.1
mlXP_006092531.1	mbXP_005860025.1
mlXP_006092531.1	mmXP_036200469.1
mlXP_006092531.1	mmXP_036200469.1
mlXP_006092531.1	mmXP_036200469.1
mlXP_006092531.1	mlXP_006092531.1
mlXP_006092531.1	mmXP_036200469.1
mlXP_006092531.1	mlXP_006092531.1
mlXP_023613727.1	mlXP_023613727.1
mlXP_006084579.1	mlXP_006084579.1
mlXP_006084579.1	mlXP_006084579.1
mlXP_006084579.1	mbXP_005857496.1
mlXP_006084579.1	mbXP_005857496.1
mlXP_006094927.1	mlXP_006094927.1
mlXP_006094927.1	enKAK1329375.1
mlXP_006094927.1	mdXP_059529600.1
mlXP_006094927.1	mmXP_036200641.1
mlXP_006094927.1	mbXP_005885287.1
mlXP_006094927.1	efXP_008152395.1
mlXP_023601598.1	mlXP_023601598.1
mlXP_023601598.1	mlXP_006104713.1
mlXP_023601598.1	mlXP_023601598.1
mlXP_023601598.1	mdXP_059558076.1
mlXP_023601598.1	mbXP_014389978.1
mlXP_023601598.1	mdXP_059558076.1
mlXP_023601598.1	mbXP_014389980.1
mlXP_023601598.1	mbXP_005859954.1
mlXP_023601598.1	mbXP_014389978.1
mlXP_023601598.1	mbXP_014389980.1
mlXP_023601598.1	mbXP_005859954.1
mlXP_023601598.1	mlXP_006104713.1
mlXP_023620783.1	mlXP_023620783.1
mlXP_023620783.1	mdXP_059531028.1
mlXP_023620783.1	mdXP_059531060.1
mlXP_023620783.1	mdXP_059531035.1
mlXP_023620783.1	mdXP_059531069.1
mlXP_023620783.1	mdXP_059531042.1
mlXP_023620783.1	mmXP_036185203.1
mlXP_023620783.1	mdXP_059531052.1
mlXP_023620783.1	mbXP_014404826.1
mlXP_023620783.1	mbXP_014404827.1
mlXP_006101972.2	mlXP_006101972.2
mlXP_006101972.2	mlXP_006101972.2
mlXP_006101972.2	mlXP_006101972.2
mlXP_006101972.2	mdXP_059526467.1
mlXP_006101972.2	mdXP_059526467.1
mlXP_006101972.2	mdXP_059526467.1
mlXP_006101972.2	mbXP_005860278.1
mlXP_006101972.2	mbXP_005860278.1
mlXP_006101972.2	mbXP_005860278.1
mmXP_036200387.1	mmXP_036200387.1
mmXP_036200387.1	mdXP_059531403.1
mmXP_036200387.1	mdXP_059531403.1
mmXP_036200387.1	mbXP_014387994.1
mmXP_036200387.1	mbXP_005885345.1
mmXP_036200387.1	mbXP_014387994.1
mmXP_036200387.1	mbXP_005885345.1
mmXP_036200387.1	mlXP_014316384.1
mmXP_036200387.1	mmXP_036200387.1
mmXP_036200387.1	mlXP_006094954.1
mmXP_036200387.1	mlXP_014316384.1
mmXP_036200387.1	mlXP_006094954.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036200116.1	mmXP_036200116.1
mmXP_036200116.1	mmXP_036200118.1
mmXP_036200116.1	mmXP_036200119.1
mmXP_036167554.1	mmXP_036167554.1
mmXP_036167554.1	mlXP_006103070.1
mmXP_036167554.1	mlXP_006103070.1
mmXP_036167554.1	mdXP_059516698.1
mmXP_036167554.1	mlXP_006103070.1
mmXP_036167554.1	mdXP_059516698.1
mmXP_036167554.1	mdXP_059516698.1
mmXP_036167554.1	mbXP_005859482.1
mmXP_036167554.1	mbXP_005859482.1
mmXP_036167554.1	mbXP_005859482.1
mmXP_036167554.1	mmXP_036167553.1
mmXP_036167554.1	mmXP_036167554.1
mmXP_036167554.1	mmXP_036167553.1
mmXP_036167554.1	mmXP_036167554.1
mmXP_036167554.1	mmXP_036167553.1
mmXP_036180265.1	mmXP_036180265.1
mmXP_036180265.1	mmXP_036180263.1
mmXP_036211103.1	mmXP_036211103.1
mmXP_036211103.1	mmXP_036211104.1
mmXP_036211103.1	efXP_028013873.1
mmXP_036211103.1	efXP_028013873.1
mmXP_036211103.1	efXP_028013873.1
mmXP_036211103.1	efXP_028013873.1
mmXP_036211103.1	mlXP_023614365.1
mmXP_036211103.1	mlXP_023614365.1
mmXP_036211103.1	mdXP_059533794.1
mmXP_036211103.1	mlXP_023614365.1
mmXP_036211103.1	mdXP_059533795.1
mmXP_036211103.1	mlXP_023614365.1
mmXP_036211103.1	mdXP_059533794.1
mmXP_036211103.1	mlXP_023614365.1
mmXP_036211103.1	mdXP_059533795.1
mmXP_036211103.1	mdXP_059533794.1
mmXP_036211103.1	mdXP_059533794.1
mmXP_036211103.1	mdXP_059533795.1
mmXP_036211103.1	mdXP_059533795.1
mmXP_036211103.1	mdXP_059533794.1
mmXP_036211103.1	mdXP_059533795.1
mmXP_036211103.1	mmXP_036211102.1
mmXP_036211103.1	mmXP_036211103.1
mmXP_036211103.1	mmXP_036211104.1
mmXP_036211103.1	mmXP_036211102.1
mmXP_036211103.1	efXP_028013873.1
mmXP_036211103.1	mmXP_036211103.1
mmXP_036211103.1	mmXP_036211104.1
mmXP_036211103.1	mmXP_036211102.1
mmXP_036211103.1	mmXP_036211102.1
mmXP_036211103.1	mmXP_036211103.1
mmXP_036211103.1	mmXP_036211103.1
mmXP_036211103.1	mmXP_036211104.1
mmXP_036211103.1	mmXP_036211104.1
mmXP_036211103.1	mmXP_036211102.1
mmXP_036200162.1	mmXP_036200162.1
mmXP_036200162.1	mmXP_036200163.1
mmXP_036200162.1	mdXP_059531503.1
mmXP_036200162.1	mdXP_059531504.1
mmXP_036171734.1	mmXP_036171734.1
mmXP_036171734.1	mmXP_036171734.1
mmXP_036171734.1	mdXP_059566800.1
mmXP_036171734.1	mmXP_036171734.1
mmXP_036171734.1	mdXP_059566800.1
mmXP_036171734.1	mdXP_059566800.1
mmXP_036171734.1	mdXP_059566800.1
mmXP_036171734.1	mmXP_036171734.1
mmXP_036183352.1	mmXP_036183352.1
moXP_036103291.1	moXP_036103291.1
moXP_036097693.1	moXP_036097693.1
moXP_036098964.1	moXP_036098964.1
moXP_036098964.1	moXP_036098965.1
moXP_036098964.1	phXP_045708593.1
moXP_036098964.1	mlXP_006104855.1
moXP_036098964.1	phXP_045708595.1
moXP_036098964.1	ajXP_037014065.1
moXP_036098964.1	mmXP_036208184.1
moXP_036098964.1	rfXP_032979818.1
moXP_036098964.1	rfXP_032979827.1
moXP_036098964.1	rfXP_032979810.1
moXP_036098964.1	enKAK1344237.1
moXP_036098964.1	efXP_008143856.1
moXP_036098964.1	drXP_024418347.1
moXP_036098964.1	mbXP_005878964.1
moXP_036098964.1	mbXP_014405453.1
moXP_036098964.1	pdXP_028361076.1
moXP_036098964.1	pdXP_028361077.1
moXP_036098964.1	mdXP_059542756.1
moXP_036119363.1	moXP_036119363.1
moXP_036119363.1	moXP_036119363.1
moXP_036119363.1	moXP_036119363.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097338.1
moXP_036097339.1	moXP_036097339.1
moXP_036097339.1	moXP_036097340.1
moXP_036097339.1	moXP_036097341.1
moXP_036097339.1	moXP_036097342.1
moXP_036097339.1	moXP_036097343.1
moXP_036097339.1	moXP_036097338.1
moXP_036097771.1	moXP_036097771.1
moXP_036097771.1	moXP_036097767.1
moXP_036097771.1	moXP_036097768.1
moXP_036097771.1	moXP_036097769.1
moXP_036097771.1	moXP_036097770.1
moXP_036096316.1	moXP_036096316.1
moXP_036099555.1	moXP_036099555.1
moXP_036114842.1	moXP_036114842.1
moXP_036114842.1	sbXP_066109817.1
moXP_036114842.1	phXP_045674117.1
moXP_036114842.1	pdXP_028372041.1
moXP_036114842.1	ajXP_037004603.2
moXP_036114842.1	drXP_024428566.1
moXP_036114842.1	rfXP_032976244.1
moXP_036114842.1	rfXP_032976246.1
moXP_036133544.1	moXP_036133544.1
paXP_006926563.1	paXP_006926563.1
paXP_006926563.1	rfXP_032952381.1
paXP_006926563.1	rfXP_032952381.1
paXP_006926563.1	pgXP_039710411.1
paXP_006926563.1	moXP_036104243.1
paXP_006926563.1	mlXP_006100655.1
paXP_006926563.1	raXP_015984227.1
paXP_006926563.1	pnCAK6446945.1
paXP_006926563.1	pvXP_011353023.1
paXP_006926563.1	pgXP_039710411.1
paXP_006926563.1	raXP_015984227.1
paXP_006926563.1	pvXP_011353023.1
paXP_006926563.1	mlXP_006100655.1
paXP_006926563.1	pnCAK6446945.1
paXP_006926563.1	moXP_036104243.1
paXP_006926563.1	paXP_006926563.1
paXP_006918854.1	paXP_006918854.1
paXP_006918854.1	paXP_015450258.1
paXP_006918854.1	pvXP_011384037.1
paXP_006918854.1	pvXP_023382032.1
paXP_006918854.1	raXP_015974496.2
paXP_006918854.1	pgXP_039716381.1
paXP_006914739.1	paXP_006914739.1
paXP_006914739.1	pgXP_039730264.1
paXP_006914739.1	pvXP_011364078.1
paXP_006925914.2	paXP_006925914.2
paXP_006925914.2	ajXP_037015402.1
paXP_006925914.2	sbXP_066095541.1
paXP_006925914.2	rfXP_032986794.1
paXP_006925914.2	moXP_036121346.1
paXP_006925914.2	pvXP_011377188.1
paXP_006925914.2	efXP_054585055.1
paXP_006925914.2	phXP_045710433.1
paXP_006925914.2	pkXP_036293846.1
paXP_006925914.2	pdXP_028368177.1
paXP_006925914.2	pgXP_039728360.1
paXP_006925914.2	raXP_015975518.1
paXP_006923778.1	paXP_006923778.1
paXP_006923778.1	raXP_016003947.1
paXP_006923778.1	pvXP_011372160.1
paXP_006924897.1	paXP_006924897.1
paXP_006924897.1	pgXP_039702340.1
paXP_006924897.1	pvXP_011363339.1
paXP_006924897.1	raXP_015989231.1
paXP_006924897.1	pvXP_011363340.1
paXP_006924897.1	rfXP_032947562.1
paXP_006923663.1	paXP_006923663.1
paXP_006923663.1	pvXP_011379354.1
paXP_006923663.1	paXP_015453750.1
paXP_006923663.1	pvXP_023379637.1
paXP_006923663.1	pvXP_023379638.1
paXP_006923663.1	pgXP_039705690.1
paXP_006923663.1	raXP_015996608.1
paXP_006923663.1	raXP_015996619.1
paXP_006923663.1	paXP_006923662.1
paXP_006916882.1	paXP_006916882.1
paXP_006916882.1	ajXP_036991271.1
paXP_006916882.1	efXP_008138850.1
paXP_006916882.1	pnCAK6443495.1
paXP_006916882.1	pdXP_028387382.1
paXP_006916882.1	mdXP_059536955.1
paXP_006916882.1	drXP_024431206.2
paXP_006916882.1	pkXP_036314091.1
paXP_006916882.1	rfXP_032973871.1
paXP_006916882.1	mbXP_005877411.1
paXP_006916882.1	moXP_036108857.1
paXP_006916882.1	pgXP_039738772.1
paXP_006916882.1	raXP_016007344.1
paXP_006916882.1	pvXP_011366560.1
paXP_006916882.1	sbXP_066110913.1
paXP_006916882.1	phXP_045685510.1
paXP_006916882.1	mmXP_036155504.1
paXP_006911039.1	paXP_006911039.1
paXP_006911039.1	pgXP_039696307.1
paXP_006911039.1	pgXP_039696307.1
paXP_006911039.1	pgXP_039696307.1
paXP_006911039.1	pgXP_039696307.1
paXP_006911039.1	paXP_006911039.1
paXP_006911039.1	paXP_006911039.1
paXP_006911039.1	paXP_006911039.1
paXP_006925350.3	paXP_006925350.3
pdXP_028358621.1	pdXP_028358621.1
pdXP_028358621.1	phXP_045672906.1
pdXP_028358621.1	phXP_045672907.1
pdXP_028358621.1	drXP_024426547.1
pdXP_028358621.1	drXP_024426547.1
pdXP_028358621.1	rfXP_032948946.1
pdXP_028358621.1	rfXP_032948946.1
pdXP_028358621.1	paXP_006923660.1
pdXP_028358621.1	paXP_006923660.1
pdXP_028358621.1	phXP_045672906.1
pdXP_028358621.1	raXP_036090806.1
pdXP_028358621.1	phXP_045672907.1
pdXP_028358621.1	raXP_036090806.1
pdXP_028358621.1	moXP_036128668.1
pdXP_028358621.1	pdXP_028358621.1
pdXP_028358621.1	moXP_036128668.1
pdXP_028358621.1	ajXP_037018284.1
pdXP_028358621.1	pgXP_039705685.1
pdXP_028358621.1	ajXP_037018284.1
pdXP_028358621.1	pgXP_039705685.1
pdXP_028380371.1	pdXP_028380371.1
pdXP_028380371.1	pdXP_028380371.1
pdXP_028380371.1	ajXP_037007868.1
pdXP_028380371.1	ajXP_037007868.1
pdXP_028380371.1	phXP_045706266.1
pdXP_028380371.1	ajXP_037007868.1
pdXP_028380371.1	phXP_045706267.1
pdXP_028380371.1	phXP_045706266.1
pdXP_028380371.1	phXP_045706267.1
pdXP_028380371.1	phXP_045706266.1
pdXP_028380371.1	phXP_045706267.1
pdXP_028380371.1	drXP_024436209.2
pdXP_028380371.1	drXP_024436209.2
